-1.094039410291171466e+00,4.160373551806151871e-01,-5.195947257114866824e-01,6.822987142387204607e-01,2.817658004738410327e-01,-8.483916213104868431e-01
2.881276105569612334e+00,1.232279217648755587e+00,-1.735028285559537364e+00,2.182863025235414756e-01,3.696097667875887893e+00,1.119967097066424611e+00
-3.796834976099293657e-01,5.710136919111109821e-02,5.556615599278472706e-01,-4.697833443426709388e-01,-2.505730033113451327e-01,-5.989767786149419182e-02
-6.578554326535620556e-01,-2.310117285364789719e-01,7.356255338420594758e-02,7.428825804318761605e-01,3.404087820672589970e-01,-4.677191376404060685e-01
-1.087561187924227291e+00,4.655982762850197076e-01,-1.226687202249605348e-02,6.669744400730492906e-01,1.838124797839095770e-01,-2.782288816554985278e-01
-1.423300022994381964e+00,1.285655825607024960e+00,-2.170602816611269803e-01,1.506398966472551060e-01,5.684530765908034633e-01,-4.921964244502650132e-01
9.113985214626050269e-01,-1.665330750450401576e+00,-2.308283627263403304e-01,-2.620770194966196009e-01,-5.892438733603337919e-01,1.125280043454017151e-02
4.854310079871229644e-01,1.174179406124226555e+00,-2.510755688794956142e-01,-1.932271394024577482e+00,1.236409671073341210e+00,1.227712472383235554e-03
-2.663616892831122684e-01,9.665560604960992119e-01,-6.762400029031092608e-01,4.896101159025920690e-01,-8.668490056781140429e-02,8.417519286314355531e-01
-1.315648220351278708e+00,6.009348662733324797e-01,-5.018319626120442134e-01,8.316773016080420966e-01,5.284776375319217845e-01,-5.932058037566872999e-01
-6.725232478156483173e-01,-2.930018423998735633e-02,-3.136160961842102690e-01,1.827122735358534533e-01,5.997312611206185862e-01,-1.093093892273309997e+00
-4.322446947150840879e-01,-4.677750685484964865e-01,5.013131260107946963e-01,2.886359261687858613e-01,4.005074796144406646e-01,-6.722997191325632560e-01
4.922925158549673164e+00,-4.667533251977942776e-01,-2.422739047966111503e+00,3.092881164480272282e-01,2.941513752371128554e+00,2.411563025911726665e+00
-1.493264123872003246e+00,1.427028959023651122e+00,-1.460983432679351379e-01,3.524230647231568758e-02,-8.570037204980590628e-01,5.448334261436085235e-01
2.809889746588149606e+00,-4.236885376178761153e-01,1.252685547957078871e+00,-1.335760298973085014e+00,-7.751125711176584110e-01,-7.109230956074594765e-01
5.959809126314243866e-01,-1.708795176569151586e+00,-6.101630089542886548e-01,4.574482509830804511e-01,-7.089909472159130477e-01,-1.222643485754492387e-01
-1.616459353670469223e+00,1.932832703873997415e+00,-9.669609474381390957e-02,-1.781243401143248750e-01,-4.403446529024408473e-01,3.338987839178504946e-01
1.669799343650709034e+00,-2.061869430378333146e+00,-8.443446265925100835e-01,-8.376161069634984191e-01,-4.189278662849205137e-02,-5.384455006100241636e-02
-8.409972797176409331e-01,4.255217114374543197e-03,-1.201101565639571267e-01,7.765042413637048835e-01,-5.000173380058593464e-01,-4.530030714590682628e-01
4.259052462812043527e-01,1.463005395167322309e+00,3.057800034791907651e-02,-2.257053312179220672e+00,-5.375962283952473442e-02,6.959531118831454588e-01
8.357307573483986618e-02,-8.802485699881245074e-01,-1.516590775509825129e-01,2.399283793169602538e-02,-4.275911433051650667e-01,-1.318009909992941542e-01
-2.711172000292317863e-01,5.923243413879171193e-01,-7.314632511872838361e-01,4.386039680420578124e-01,-4.715250363874288753e-01,9.263534620986053625e-01
-1.177039342231913865e+00,1.236048011873157382e+00,-2.640071188788855050e-01,-1.841906521083938597e-01,9.700305861995606183e-03,-2.146523001512752327e-01
-2.619605002862274712e-01,-5.825289735837873017e-01,-3.991480042170672538e-02,3.384042863840945325e-01,-1.807577470577120121e-02,-1.090235739960452532e+00
6.268756677368350072e-01,-1.427651883740381766e+00,-2.976797087084552262e-01,-1.356324905432362282e-01,-6.571242356169182397e-01,5.371888469558000478e-02
-7.217508300284762868e-01,3.517577285350952931e-01,-5.852525895740903206e-01,1.191493875438687455e+00,-3.380589431425391755e-02,-3.221404936949913145e-01
5.393564694448886865e-01,-1.938735409629086970e+00,1.138019404876795315e+00,1.071395472696040629e+00,-8.735259372997650207e-01,5.013668739780976491e-01
-4.723935809389141760e-02,-8.340550091648152309e-01,-3.291948426070522848e-01,4.863997652189220311e-01,-5.204318686871993727e-01,4.848263503946430020e-01
-1.728029372475165859e+00,1.303991950962647861e+00,-5.957972047257016346e-01,1.447653617796183179e+00,6.336651707964190139e-02,-7.304106217894737463e-02
-7.025104381093806305e-01,9.762475073225440614e-01,-1.940207598990965621e-01,-2.717775158349405307e-01,1.864478926249970581e-01,6.078872334040544834e-01
-1.140670946043094380e+00,6.896479735012585044e-01,-1.580444681955438524e-01,1.951041051553489281e-01,2.143669009352513755e-01,-1.363422464752008234e-01
-1.442185997674756970e-01,-1.437006726696290038e+00,6.842270227456903164e+00,1.433526325030213044e+00,1.458244021898063902e+00,1.850052839554185535e+00
1.100332350443290697e+00,-7.458375768802665284e-01,1.939268526003988580e+00,4.758896208636134717e-01,1.206256110983594532e-02,-5.892307664250892030e-01
-1.401370232381286662e+00,2.800256405685475958e+00,1.151088590815986024e+00,-2.047826273200417102e+00,1.718300539562627183e-01,3.553221630165646627e-01
-6.926396646294987747e-01,1.357304778454036520e-01,7.403641601243519943e-02,3.725179845106521004e-01,-2.691306776190853234e-01,3.204518749193873139e-01
3.382127292704175114e-01,-1.444241193389717015e+00,-1.168860040916720050e-01,6.858401801427961297e-01,-1.197905404948528707e+00,1.736336949672855345e-01
1.561494552945727810e+00,-1.086897839908715468e+00,3.909751145741748868e-01,-8.219557432439125177e-01,-3.295938888196696670e-01,-6.841416267064298617e-01
-1.719986997374247928e-01,-7.788785301728398114e-01,2.980610670443639143e-01,5.349939810045900579e-01,-3.478567377705398256e-01,-5.797735777840515303e-02
1.432608271888372808e+00,-2.076442689891356164e+00,-5.508945075902232924e-02,-5.115843698283157881e-01,7.269342054850679025e-02,-3.685527029483458561e-01
3.998563282413288844e-01,6.731114121977863629e-01,4.812661340984814018e-02,-8.764665454656106469e-01,1.332923835472150209e+00,-5.557154499212084708e-01
-3.303864258335814097e-01,-5.179479933950892345e-01,-2.748008123238363520e-01,2.701624367946507954e-01,3.961045097395170522e-01,-8.720524892938494865e-01
-1.259039096147790193e+00,5.983779664929474995e-01,-2.831220182717975598e-01,7.536605114866150590e-01,-3.318901276436344583e-01,-4.147869340815428796e-01
-1.665942687285906665e+00,8.410128160926479968e-01,-4.087336152078208662e-01,1.479356403227325645e+00,-2.039131952564692818e-01,-4.161020977099317841e-01
-7.116441584963933975e-01,-1.346027716317510781e-01,-4.251892743882759729e-01,6.890516323289898049e-01,-2.776166371459811710e-01,-5.276200643020424463e-01
2.545968046880970892e-01,-9.710203970428594733e-01,-3.987608463124424629e-01,-2.205288238915527055e-01,-7.238317157687474968e-01,-3.368009317266645875e-02
-3.895584737586971213e-01,8.052777800091792670e-01,-9.121369656028646689e-02,-5.422953967102832618e-01,-1.199681186860896143e-01,5.341773696420898387e-01
2.743346794673696021e+00,-1.435361449653922428e+00,3.076312111823616968e-01,-5.343166066749559517e-01,-2.997230904530129858e-01,-7.739122276164518421e-01
-8.360024122577250916e-01,-1.144400100649677343e-01,-2.708718634046154428e-01,8.036719114186874346e-01,2.151472730765444930e-01,-9.729360477327948509e-01
-1.129539116347769934e+00,8.215990115792787263e-02,9.641773717350996531e-01,1.311236326800609975e+00,7.119169438861793209e-01,5.694991718980191298e-03
1.298680599433732707e+00,-2.281864244595757985e+00,-4.755958122280401490e-01,-6.286735188295534682e-01,-1.273860105931581138e-02,-4.227679930698888811e-01
-3.784266304444623974e-01,-2.412991671304362540e-01,-3.935713434314987436e-01,2.894055458694762550e-01,-3.247430416883643756e-01,4.438116978214297625e-01
-4.018980405352989838e-01,-1.864298889617235222e-01,-2.569180813425311904e-01,2.306323439936157349e-01,-5.498933601988552633e-01,-4.292983514672134293e-02
-4.832014440674635702e-01,-7.171412108439723099e-01,1.567452137430100922e+00,9.255381499769612663e-01,5.671816600103097850e-01,-5.527334126707392770e-01
